session_id,src_ip,dst_ip,src_port,dst_port,protocol,timestamp,duration,total_fwd_packets,total_bwd_packets,total_length_fwd_packets,total_length_bwd_packets,flow_bytes_s,flow_packets_s,flow_iat_mean,flow_iat_std,syn_flag_count,ack_flag_count,fin_flag_count,rst_flag_count,waf_risk,behavior_risk,compliance_score,attack_stage,label
SESS_005,10.0.4.37,172.16.0.18,46640,22,6,2026-08-28 10:08:07,57.2052,383,377,50939,486707,9398.55,13.29,0.0924,0.3189,0,0,0,0,0.14,0.76,0.7,LATERAL_MOVEMENT,SSH-Patator
SESS_005,10.0.4.28,172.16.0.21,8115,445,6,2026-08-28 10:16:16,29.5711,1426,55,986792,32340,34463.78,50.08,1.2665,0.3433,1,1,0,0,0.19,0.13,0.59,IMPACT,DoS GoldenEye
SESS_005,192.168.1.110,172.16.0.17,58353,443,6,2026-08-28 10:40:45,102.9401,328,279,175152,140058,3062.07,5.9,1.7183,0.8286,1,0,0,0,0.03,0.22,0.63,BENIGN,BENIGN
SESS_005,192.168.1.124,172.16.0.34,14386,3389,6,2026-08-28 10:24:30,37.8851,437,302,121049,99358,5817.78,19.51,1.7691,0.3975,1,1,0,0,0.11,0.06,0.72,BENIGN,BENIGN
SESS_005,192.168.1.171,172.16.0.43,35777,3389,6,2026-08-28 10:24:33,36.2528,382,311,410268,280833,19063.38,19.12,1.1349,0.9506,1,1,1,0,0.09,0.04,0.47,BENIGN,BENIGN
SESS_005,192.168.1.138,172.16.0.6,57421,443,6,2026-08-28 10:32:48,10.2684,120,4,108120,264,10555.1,12.08,0.9162,0.9177,0,1,0,0,0.19,0.16,0.55,BENIGN,BENIGN
SESS_005,192.168.1.80,172.16.0.6,52229,21,6,2026-08-28 10:08:13,65.2201,42,17,2478,13294,241.83,0.9,0.5964,0.4764,1,1,0,0,0.14,0.15,0.73,BENIGN,BENIGN
SESS_005,192.168.1.22,172.16.0.50,1578,445,6,2026-08-28 10:16:28,117.7299,479,262,396612,319640,6083.86,6.29,1.1459,0.6622,1,1,1,0,0.04,0.07,0.82,BENIGN,BENIGN
SESS_005,192.168.1.121,172.16.0.41,2833,8080,6,2026-08-28 10:33:00,22.1871,150,142,17550,67308,3824.65,13.16,1.6281,0.4421,1,1,0,0,0.09,0.15,0.5,BENIGN,BENIGN
SESS_005,10.0.4.23,172.16.0.50,26881,362,6,2026-08-28 10:16:32,62.1974,11,25,7579,26625,549.93,0.58,1.5543,0.6189,1,1,0,1,0.19,0.06,0.7,RECON,PortScan
SESS_005,10.0.4.24,172.16.0.44,35297,22,6,2026-08-28 10:24:51,29.4987,313,105,269493,66675,11396.03,14.17,1.2593,0.9721,1,0,0,0,0.78,0.04,0.54,INITIAL_ACCESS,Web Attack - SQL Injection
SESS_005,10.0.4.27,172.16.0.35,35154,445,6,2026-08-28 10:24:54,112.2766,337,275,64367,185900,2229.02,5.45,1.2254,0.1712,1,1,0,0,0.1,0.73,0.53,CREDENTIAL_ACCESS,FTP-Patator
SESS_005,10.0.4.31,172.16.0.13,13907,8080,6,2026-08-28 10:08:19,103.0314,93,0,77841,0,755.51,0.9,1.2034,0.1369,1,1,0,0,0.05,0.8,0.6,LATERAL_MOVEMENT,SSH-Patator
